run_id,batch_id,transaction_timestamp,payment_id,amount,card_network,card_isin,status,label,payment_type,co_badged_card_networks,is_eligible_for_debit_routing,saving_percentage,is_debit_routed,is_regulated
8ad09564-3cd7-4419-9b22-8c4b11786c27,23,2025-06-18T09:30:34.889Z,pay_wYyu0mV5dcFFz5lrh74S,57,Visa,411111,succeeded,Not Co-badged Debit,debit,N/A,No,0,No,N/A
8ad09564-3cd7-4419-9b22-8c4b11786c27,23,2025-06-18T09:30:36.737Z,pay_avpbKDUeHFa8796lhQzh,39,Mastercard,555555,succeeded,Credit,credit,N/A,No,0,No,N/A
8ad09564-3cd7-4419-9b22-8c4b11786c27,23,2025-06-18T09:30:38.340Z,pay_6MGvYcuT3sl8d50iBW4c,30,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.07,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,23,2025-06-18T09:30:40.125Z,pay_4iPG6EegLOqCgaEzXB8H,82,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.11,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,24,2025-06-18T09:30:22.655Z,pay_Jz3SASqgzrPRTwlw4TMr,94,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.12,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,24,2025-06-18T09:30:26.505Z,pay_34moPvBFYf3WLOvD6S27,90,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.12,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,24,2025-06-18T09:30:28.595Z,pay_t25NNL2VaChABmnSpnWh,54,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.1,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,24,2025-06-18T09:30:30.422Z,pay_v0ZXpaoF8scoHgRG5aiw,59,Mastercard,555555,succeeded,Credit,credit,N/A,No,0,No,N/A
8ad09564-3cd7-4419-9b22-8c4b11786c27,24,2025-06-18T09:30:32.316Z,pay_0JeYwCmHaJ6lWJdTUlcf,14,Star,440000,succeeded,Regulated Debit,debit,"STAR, VISA, ACCEL",Yes,0.07,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,24,2025-06-18T09:30:34.353Z,pay_gt7Zhb5v8T8eDjDhjQIt,28,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.07,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,24,2025-06-18T09:30:36.384Z,pay_dNdKeHXYp9vzbPXRWRxo,29,Mastercard,555555,succeeded,Credit,credit,N/A,No,0,No,N/A
8ad09564-3cd7-4419-9b22-8c4b11786c27,24,2025-06-18T09:30:38.486Z,pay_l2Oi18wL9ZDMcMiVZ0h0,56,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.1,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,24,2025-06-18T09:30:40.040Z,pay_WOmz392yOzQKrhO3VneC,43,Nyce,400003,succeeded,Unregulated Debit (Special),debit,"NYCE, PULSE, VISA",Yes,0.25,Yes,false
8ad09564-3cd7-4419-9b22-8c4b11786c27,24,2025-06-18T09:30:41.917Z,pay_8KVR6jKjmgTVDWuGpgUy,29,Mastercard,555555,succeeded,Credit,credit,N/A,No,0,No,N/A
8ad09564-3cd7-4419-9b22-8c4b11786c27,25,2025-06-18T09:30:22.656Z,pay_qUYnSe12xxqGGvDEIDhe,50,Mastercard,555555,succeeded,Credit,credit,N/A,No,0,No,N/A
8ad09564-3cd7-4419-9b22-8c4b11786c27,25,2025-06-18T09:30:24.946Z,pay_CvqttGKoA8eqzRPiwjUk,45,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.09,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,25,2025-06-18T09:30:26.791Z,pay_jdcP5YYhI9g0mPGa70AV,1,Star,440000,succeeded,Regulated Debit,debit,"STAR, VISA, ACCEL",Yes,0.54,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,25,2025-06-18T09:30:28.671Z,pay_JmG0BsRyRs33uyXpj9hM,82,Mastercard,555555,succeeded,Credit,credit,N/A,No,0,No,N/A
8ad09564-3cd7-4419-9b22-8c4b11786c27,25,2025-06-18T09:30:30.454Z,pay_2l4FaHEKSwRwgOpH8jLM,31,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.07,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,25,2025-06-18T09:30:32.459Z,pay_XzEk9AfhaLrh57l7YOgV,36,Nyce,400003,succeeded,Unregulated Debit (Special),debit,"NYCE, PULSE, VISA",Yes,0.23,Yes,false
8ad09564-3cd7-4419-9b22-8c4b11786c27,25,2025-06-18T09:30:34.483Z,pay_8y1M9M5XmD5tsqmX6Q62,43,Mastercard,555555,succeeded,Credit,credit,N/A,No,0,No,N/A
8ad09564-3cd7-4419-9b22-8c4b11786c27,25,2025-06-18T09:30:36.811Z,pay_ERLs8EfJftZ9iBYaZwNV,86,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.11,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,25,2025-06-18T09:30:38.902Z,pay_LfvfsRvzshwgcBFXPIzm,28,Mastercard,555555,succeeded,Credit,credit,N/A,No,0,No,N/A
8ad09564-3cd7-4419-9b22-8c4b11786c27,25,2025-06-18T09:30:40.594Z,pay_MnDXjYN3D4RP3ejyGAUD,71,Visa,411111,succeeded,Not Co-badged Debit,debit,N/A,No,0,No,N/A
8ad09564-3cd7-4419-9b22-8c4b11786c27,26,2025-06-18T09:30:22.657Z,pay_EDV23TsmtCVPZGuqD3oF,27,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.06,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,26,2025-06-18T09:30:25.606Z,pay_wOeOVZvyn2q307XLjHLO,52,Visa,411111,succeeded,Not Co-badged Debit,debit,N/A,No,0,No,N/A
8ad09564-3cd7-4419-9b22-8c4b11786c27,26,2025-06-18T09:30:27.342Z,pay_bxyGy3I5nLWOqqG0QS3j,89,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.12,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,26,2025-06-18T09:30:29.120Z,pay_DybiLxekNGVazHI88TSh,59,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.1,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,26,2025-06-18T09:30:31.093Z,pay_ecZr1ElMKqahZZRoHGf2,12,Star,440000,succeeded,Regulated Debit,debit,"STAR, VISA, ACCEL",Yes,0.08,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,26,2025-06-18T09:30:32.967Z,pay_52lIH25YNE7EEbnhTifL,25,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.06,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,26,2025-06-18T09:30:34.609Z,pay_f1ZjVzQwzTI5JcV8Fw69,37,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.08,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,26,2025-06-18T09:30:37.292Z,pay_lrYzgE47pBT5vpRgAYTa,72,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.11,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,26,2025-06-18T09:30:39.517Z,pay_1Zp3y2KPl1JlrlxfqyjP,1,Star,440000,succeeded,Regulated Debit,debit,"STAR, VISA, ACCEL",Yes,0.54,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,26,2025-06-18T09:30:41.529Z,pay_9xrScZsv8MSrFPHxdnfd,97,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.12,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,27,2025-06-18T09:30:22.657Z,pay_sDWPNbdn87xJs9UhG9AD,3,Visa,400003,succeeded,Global Cheaper (Special),debit,"VISA, PULSE, NYCE",Yes,0,No,false
8ad09564-3cd7-4419-9b22-8c4b11786c27,27,2025-06-18T09:30:25.883Z,pay_9P7z6DVkkupmNfUfscf6,32,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.08,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,27,2025-06-18T09:30:27.721Z,pay_efOXhRhNOXzBaJhm1vcg,6,Star,440000,succeeded,Regulated Debit,debit,"STAR, VISA, ACCEL",Yes,0.12,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,27,2025-06-18T09:30:29.741Z,pay_rS8EQqE1CZf8MDJskmFe,71,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.11,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,27,2025-06-18T09:30:31.682Z,pay_fodOivQtNdYBX8kyIPEA,9,Star,440000,succeeded,Regulated Debit,debit,"STAR, VISA, ACCEL",Yes,0.09,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,27,2025-06-18T09:30:33.476Z,pay_Yf8N23VoJcb4imHz6bbX,69,Mastercard,555555,succeeded,Credit,credit,N/A,No,0,No,N/A
8ad09564-3cd7-4419-9b22-8c4b11786c27,27,2025-06-18T09:30:35.280Z,pay_GtAndCY2rB89EnxjZFU9,38,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.08,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,27,2025-06-18T09:30:37.445Z,pay_Mkhb5xpxq5KNVt3QhU2E,91,Visa,411111,succeeded,Not Co-badged Debit,debit,N/A,No,0,No,N/A
8ad09564-3cd7-4419-9b22-8c4b11786c27,27,2025-06-18T09:30:39.481Z,pay_IH3qXSAUcPfPyzQbut4E,72,Nyce,400003,succeeded,Unregulated Debit (Special),debit,"NYCE, PULSE, VISA",Yes,0.31,Yes,false
8ad09564-3cd7-4419-9b22-8c4b11786c27,27,2025-06-18T09:30:41.540Z,pay_pEXqwqPdiCVgHZFj5OMo,48,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.1,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,28,2025-06-18T09:30:22.658Z,pay_8giBZMbspCXJtABKCJVo,87,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.11,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,28,2025-06-18T09:30:25.859Z,pay_LtbhMktXgOK5B6qD4ncM,14,Pulse,400003,succeeded,Unregulated Debit (Special),debit,"PULSE, VISA, NYCE",Yes,0.02,Yes,false
8ad09564-3cd7-4419-9b22-8c4b11786c27,28,2025-06-18T09:30:27.731Z,pay_yk7e1DQum1t5mOhPVUEp,6,Star,440000,succeeded,Regulated Debit,debit,"STAR, VISA, ACCEL",Yes,0.12,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,28,2025-06-18T09:30:29.515Z,pay_7F7ikiN27upTKQTQ71Lg,6,Mastercard,555555,succeeded,Credit,credit,N/A,No,0,No,N/A
8ad09564-3cd7-4419-9b22-8c4b11786c27,28,2025-06-18T09:30:31.294Z,pay_42GevWUyYAHnvXilWrrv,23,Star,440000,succeeded,Regulated Debit,debit,"STAR, ACCEL, VISA",Yes,0.06,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,28,2025-06-18T09:30:33.154Z,pay_9wttBRKf4Sk8GW0PLcFF,32,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.08,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,28,2025-06-18T09:30:35.055Z,pay_CP6SY3o0tfdbeTanhnBw,44,Accel,500251,succeeded,Unregulated Debit,debit,"ACCEL, STAR, MASTERCARD",Yes,0.5,Yes,false
8ad09564-3cd7-4419-9b22-8c4b11786c27,28,2025-06-18T09:30:37.290Z,pay_TJ7WGzJTKaySILXw6SQZ,42,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.09,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,28,2025-06-18T09:30:39.218Z,pay_8QmILB8PnpLMGj633Kva,38,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.08,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,28,2025-06-18T09:30:41.643Z,pay_q2BdqnNKhQbR8Wl8Ny6k,66,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.11,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,29,2025-06-18T09:30:22.658Z,pay_3hZIxptrX38CKuM62bt8,30,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.07,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,29,2025-06-18T09:30:26.137Z,pay_yx1reUEnD6uTqZzj3zCn,43,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.09,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,29,2025-06-18T09:30:28.145Z,pay_tCOgC3Lu2vjH5Fs8gCiK,90,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.12,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,29,2025-06-18T09:30:29.952Z,pay_yUFe9mxRskjDXzjfuSka,14,Star,440000,succeeded,Regulated Debit,debit,"STAR, VISA, ACCEL",Yes,0.07,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,29,2025-06-18T09:30:32.098Z,pay_v2XgbRo0bILYH8uLJydv,22,Visa,411111,succeeded,Not Co-badged Debit,debit,N/A,No,0,No,N/A
8ad09564-3cd7-4419-9b22-8c4b11786c27,29,2025-06-18T09:30:33.792Z,pay_L6dGcIZGWyhho4rGcOlV,96,Accel,500251,succeeded,Unregulated Debit,debit,"ACCEL, STAR, MASTERCARD",Yes,0.36,Yes,false
8ad09564-3cd7-4419-9b22-8c4b11786c27,29,2025-06-18T09:30:36.491Z,pay_VWHPOwMturLvyKClzDm0,49,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.1,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,29,2025-06-18T09:30:38.124Z,pay_ewok7ogEJpDA1yJXA4zh,43,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.09,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,29,2025-06-18T09:30:39.820Z,pay_Cqkrtc10utDg0p1keG2b,36,Mastercard,555555,succeeded,Credit,credit,N/A,No,0,No,N/A
8ad09564-3cd7-4419-9b22-8c4b11786c27,29,2025-06-18T09:30:41.685Z,pay_qQQf4a7tP1ostrw8Fj9e,65,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.11,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,30,2025-06-18T09:30:22.659Z,N/A,75,N/A,N/A,"FAILED_HS_HTTP_HTTP 429: ""<!DOCTYPE html>\n<html>\n<head>\n  <title>Rate Limit Exceeded</title>\n</head>\n<body>\n  <h1>Rate Limit Exceeded</h1>\n  <p>Too Many Requests - You have exceeded the rate limit. Please try again aft",Regulated Debit,debit,N/A,No,0,N/A,N/A
8ad09564-3cd7-4419-9b22-8c4b11786c27,30,2025-06-18T09:30:23.874Z,pay_inBTWZjxC7Wj5eMda6Xm,9,Visa,400003,succeeded,Global Cheaper (Special),debit,"VISA, PULSE, NYCE",Yes,0,No,false
8ad09564-3cd7-4419-9b22-8c4b11786c27,30,2025-06-18T09:30:25.780Z,pay_TdsPR4sHtmkxgSl4K9jq,63,Mastercard,555555,succeeded,Credit,credit,N/A,No,0,No,N/A
8ad09564-3cd7-4419-9b22-8c4b11786c27,30,2025-06-18T09:30:27.366Z,pay_3tvh8w5t0tzPX6zusZGu,22,Visa,411111,succeeded,Not Co-badged Debit,debit,N/A,No,0,No,N/A
8ad09564-3cd7-4419-9b22-8c4b11786c27,30,2025-06-18T09:30:29.287Z,pay_FRI4jOaaPmeGeWaeSRRJ,63,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.11,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,30,2025-06-18T09:30:30.981Z,pay_uWXHAGpjbA2xGAknPknC,33,Visa,411111,succeeded,Not Co-badged Debit,debit,N/A,No,0,No,N/A
8ad09564-3cd7-4419-9b22-8c4b11786c27,30,2025-06-18T09:30:32.761Z,pay_I8PWJSQjJMjm8530Gvbx,81,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.11,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,30,2025-06-18T09:30:34.539Z,pay_y9iORYE31tvssAgSA0em,53,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.1,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,30,2025-06-18T09:30:36.832Z,pay_02VWri9w95HgwV6as2NL,62,Mastercard,555555,succeeded,Credit,credit,N/A,No,0,No,N/A
8ad09564-3cd7-4419-9b22-8c4b11786c27,30,2025-06-18T09:30:38.746Z,pay_mDmt1X1niAO3KvVpH0uE,31,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.07,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,31,2025-06-18T09:30:22.659Z,pay_kKmM4yH6iZxdvxhQxhJ4,15,Star,440000,succeeded,Regulated Debit,debit,"STAR, ACCEL, VISA",Yes,0.07,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,31,2025-06-18T09:30:26.019Z,pay_M5bATd27TM0AAq3HzjLV,49,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.1,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,31,2025-06-18T09:30:27.832Z,pay_K9qLwt6JIrP2rE2w66IS,4,Star,440000,succeeded,Regulated Debit,debit,"STAR, VISA, ACCEL",Yes,0.16,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,31,2025-06-18T09:30:29.733Z,pay_bMqKtDQjbdAfXdNoMOUX,92,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.12,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,31,2025-06-18T09:30:31.632Z,pay_vCX32AVSnwcF61KNzDdo,99,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.12,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,31,2025-06-18T09:30:33.431Z,pay_lR4TuqFHy35STSNMJFn8,7,Visa,400003,succeeded,Global Cheaper (Special),debit,"VISA, PULSE, NYCE",Yes,0,No,false
8ad09564-3cd7-4419-9b22-8c4b11786c27,31,2025-06-18T09:30:35.279Z,pay_4KUE24GcXe9UDIC8YxBE,89,Mastercard,555555,succeeded,Credit,credit,N/A,No,0,No,N/A
8ad09564-3cd7-4419-9b22-8c4b11786c27,31,2025-06-18T09:30:37.343Z,pay_wNMDmZL8bxJGuYzpmxWf,76,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.11,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,31,2025-06-18T09:30:39.157Z,pay_qR5lzun4XcfEyEuPOCpi,100,Mastercard,555555,succeeded,Credit,credit,N/A,No,0,No,N/A
8ad09564-3cd7-4419-9b22-8c4b11786c27,31,2025-06-18T09:30:40.839Z,pay_oO5Cd6w11iQ3nq8Jcixy,60,Visa,411111,succeeded,Not Co-badged Debit,debit,N/A,No,0,No,N/A
8ad09564-3cd7-4419-9b22-8c4b11786c27,32,2025-06-18T09:30:22.660Z,pay_vqOW5iUhThco1VM1VDao,20,Mastercard,555555,succeeded,Credit,credit,N/A,No,0,No,N/A
8ad09564-3cd7-4419-9b22-8c4b11786c27,32,2025-06-18T09:30:24.912Z,pay_6W1Rz4RRo5Kf9CyqbBKt,60,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.1,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,32,2025-06-18T09:30:26.745Z,pay_8bx2ly2zePxUpLqtbZgV,36,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.08,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,32,2025-06-18T09:30:28.750Z,pay_s8x2qhDRaOBTuZUkfTCa,77,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.11,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,32,2025-06-18T09:30:31.008Z,pay_tJU9SxS60PqsaqqBVxdm,93,Visa,411111,succeeded,Not Co-badged Debit,debit,N/A,No,0,No,N/A
8ad09564-3cd7-4419-9b22-8c4b11786c27,32,2025-06-18T09:30:32.926Z,pay_mJW4mhMQEeiOdWRzs10l,90,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.12,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,32,2025-06-18T09:30:34.602Z,pay_tQ12QF7PInT0q83iZAFe,77,Mastercard,555555,succeeded,Credit,credit,N/A,No,0,No,N/A
8ad09564-3cd7-4419-9b22-8c4b11786c27,32,2025-06-18T09:30:36.477Z,pay_eI94iGfYBtVxf48LM5jm,45,Visa,411111,succeeded,Not Co-badged Debit,debit,N/A,No,0,No,N/A
8ad09564-3cd7-4419-9b22-8c4b11786c27,32,2025-06-18T09:30:38.835Z,pay_HlyAH6aufWTPkhPbZ6cF,38,Visa,411111,succeeded,Not Co-badged Debit,debit,N/A,No,0,No,N/A
8ad09564-3cd7-4419-9b22-8c4b11786c27,32,2025-06-18T09:30:40.555Z,pay_j2nxcJyDLwlpQokrUWsw,60,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.1,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,33,2025-06-18T09:30:22.661Z,pay_hz3zqCridPVDBoMoiMwN,54,Mastercard,555555,succeeded,Credit,credit,N/A,No,0,No,N/A
8ad09564-3cd7-4419-9b22-8c4b11786c27,33,2025-06-18T09:30:24.985Z,pay_usFQzEl76TYZYyyN2A3x,5,Star,440000,succeeded,Regulated Debit,debit,"STAR, VISA, ACCEL",Yes,0.14,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,33,2025-06-18T09:30:26.854Z,pay_49NzZ2Q43NCcmzQkIuzI,25,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.06,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,33,2025-06-18T09:30:28.637Z,pay_IU2yFKXSCkaHnklg73Uf,29,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.07,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,33,2025-06-18T09:30:30.631Z,pay_TIXHHp2fXgce68GxMWvH,97,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.12,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,33,2025-06-18T09:30:32.473Z,pay_VQOvP8OP7vd7Mi4HXCtU,9,Visa,400003,succeeded,Global Cheaper (Special),debit,"VISA, PULSE, NYCE",Yes,0,No,false
8ad09564-3cd7-4419-9b22-8c4b11786c27,33,2025-06-18T09:30:34.482Z,pay_wh7f9nHK71ig7mgaSYIq,99,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.12,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,33,2025-06-18T09:30:37.291Z,pay_zTvHJj6mSRYm9i6DRUxM,64,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.11,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,33,2025-06-18T09:30:39.515Z,pay_NNxPCrCoxyvmeZnOXw4m,95,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.12,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,33,2025-06-18T09:30:41.687Z,pay_6Fy7vFstraAvbXPGOc3s,15,Star,440000,succeeded,Regulated Debit,debit,"STAR, ACCEL, VISA",Yes,0.07,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,34,2025-06-18T09:30:22.661Z,pay_RAqy1xSPj0tExMthIOKX,71,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.11,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,34,2025-06-18T09:30:26.019Z,pay_r0grsiPwY1bjMBipKAD4,37,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.08,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,34,2025-06-18T09:30:27.859Z,pay_WYLc5shyExb3t8zi90sO,79,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.11,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,34,2025-06-18T09:30:29.516Z,pay_uVXTBfGkuIyLbIy4fPhr,77,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.11,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,34,2025-06-18T09:30:31.424Z,pay_OhJF3F1NFERK3KgAQ53Q,8,Visa,400003,succeeded,Global Cheaper (Special),debit,"VISA, PULSE, NYCE",Yes,0,No,false
8ad09564-3cd7-4419-9b22-8c4b11786c27,34,2025-06-18T09:30:33.373Z,pay_5lBwBh09f12LqpAYxaT3,38,Mastercard,555555,succeeded,Credit,credit,N/A,No,0,No,N/A
8ad09564-3cd7-4419-9b22-8c4b11786c27,34,2025-06-18T09:30:35.251Z,pay_o6YLGmqS8ZEIVo3lDN7P,33,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.08,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,34,2025-06-18T09:30:36.932Z,pay_BwPP0Wwd1aSoPDbxYz3K,41,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.09,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,34,2025-06-18T09:30:38.949Z,pay_8zf7wiVxIUQDuLYCGI5g,56,Visa,411111,succeeded,Not Co-badged Debit,debit,N/A,No,0,No,N/A
8ad09564-3cd7-4419-9b22-8c4b11786c27,34,2025-06-18T09:30:40.965Z,pay_pqUNl6lmKDHYYMliaplO,4,Visa,411111,succeeded,Not Co-badged Debit,debit,N/A,No,0,No,N/A
8ad09564-3cd7-4419-9b22-8c4b11786c27,35,2025-06-18T09:30:22.662Z,pay_q2TbVs3hUdvZsG5Lv9mX,62,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.11,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,35,2025-06-18T09:30:26.470Z,pay_ssOy1MoRbTGlCceZplMS,18,Star,440000,succeeded,Regulated Debit,debit,"STAR, ACCEL, VISA",Yes,0.07,Yes,true
